gamma,0.100000,0.125893,0.158489,0.199526,0.251189,0.316228,0.398107,0.501187,0.630957,0.794328,1.000000,1.258925,1.584893,1.995262,2.511886,3.162278,3.981072,5.011872,6.309573,7.943282,10.000000,12.589254,15.848932,19.952623,25.118864,31.622777,39.810717,50.118723,63.095734,79.432823,100.000000,125.892541,158.489319,199.526231,251.188643,316.227766,398.107171,501.187234,630.957344,794.328235,1000.000000,1258.925412,1584.893192,1995.262315,2511.886432,3162.277660,3981.071706,5011.872336,6309.573445,7943.282347,10000.000000,12589.254118,15848.931925,19952.623150,25118.864315,31622.776602,39810.717055,50118.723363,63095.734448,79432.823472,100000.000000,125892.541179,158489.319246,199526.231497,251188.643151,316227.766017,398107.170553,501187.233627,630957.344480,794328.234724,1000000.000000,1258925.411794,1584893.192461,1995262.314969,2511886.431510,3162277.660168,3981071.705535,5011872.336273,6309573.444802,7943282.347243,10000000.000000,12589254.117942,15848931.924611,19952623.149689,25118864.315096,31622776.601684,39810717.055350,50118723.362727,63095734.448019,79432823.472428,100000000.000000,125892541.179417,158489319.246111,199526231.496888,251188643.150958,316227766.016838,398107170.553497,501187233.627271,630957344.480194,794328234.724282,
-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
1.000000,2463183093187578376138784768.000000,741954919877214426087030784.000000,273808090519522060764446720.000000,115795040801576275515801600.000000,53925305965488005802098688.000000,26945705356309365335785472.000000,14191887697368871063257088.000000,7779007196489715063717888.000000,4396427910032551273562112.000000,2544200387985883097202688.000000,1499667754846766139179008.000000,896776427907544336302080.000000,542339186553081923895296.000000,330909444640768912261120.000000,203321095809731846471680.000000,125617909642167471570944.000000,77949690104412805005312.000000,48537297168202402365440.000000,30305629183784144338944.000000,18963181564570674135040.000000,11886239230943461113856.000000,7460516325722562756608.000000,4687726886142429626368.000000,2948002821464510693376.000000,1855192127399926956032.000000,1168111757368392810496.000000,735810670145549107200.000000,463655698077165486080.000000,292241921221447155712.000000,184239460420636737536.000000,116170759703608115200.000000,73260487970896781312.000000,46205054461385785344.000000,29143805433470984192.000000,18383681744573554688.000000,11596905759564976128.000000,7315943620900540416.000000,4615442403244996608.000000,2911843624725467136.000000,1837096947541374464.000000,1159053550496419584.000000,731275131767997696.000000,461384261569617984.000000,291104189295992640.000000,183669515422975008.000000,115885218653685040.000000,73117421459105920.000000,46133368470905944.000000,29107884143229892.000000,18365681164137912.000000,11587885177770122.000000,5420045745976886.000000,2535139844023711.500000,1185771561241356.500000,554626001715811.125000,259417611787597.906250,121338513425895.375000,56754174010925.625000,26545860152733.148438,12416396470842.617188,5807564096157.036133,2716389146236.719727,1270542853111.356934,594272682845.853882,277959177471.967651,130009366609.701996,60808748764.626549,28441632411.678909,13302674256.619257,6221827626.915122,2909977827.775082,1360979288.050878,636502384.827950,297666927.594540,139199246.794362,65089428.632031,30432656.168435,14226878.485863,6649650.945017,3107272.029881,1451485.311517,677715.017778,316236.713616,147439.019794,68662.072517,31926.163597,14813.421859,6853.316430,3157.936539,1447.044078,657.883310,295.758466,130.792475,56.416198,23.384457,9.042727,3.033933,0.664662,-0.165118,-0.377570,
2.000000,-6050425418169877102887698432.000000,-1084125234856401865438920704.000000,-223414156706251643440594944.000000,-42695711030617173842198528.000000,-2486478279850694394511360.000000,5192871851384054329901056.000000,5289281020453385003859968.000000,3967824308513569740161024.000000,2707745235727381264596992.000000,1775835496089994812981248.000000,1142771318857637616943104.000000,728312788199454457987072.000000,461811407760923056668672.000000,292032924007650922856448.000000,184405646336802659762176.000000,116357764092924849553408.000000,73394266425315481878528.000000,46287688712538181074944.000000,29191327250527966724096.000000,18409907708139298357248.000000,11611006901470317510656.000000,7323394574820934942720.000000,4619332318871786881024.000000,2913857323088336650240.000000,1838133207629112803328.000000,1159584646386073731072.000000,731546611333904859136.000000,461522834634166960128.000000,291174893877653569536.000000,183705611256244043776.000000,115903673436945301504.000000,73126879705421185024.000000,46138232416267649024.000000,29110396594891780096.000000,18366986204391755776.000000,11588567646390749184.000000,7311782806902785024.000000,4613368320962092032.000000,2910811156121770496.000000,1836583897356267264.000000,1158799187263418112.000000,731149391954022400.000000,461322340817636160.000000,291073847748232576.000000,183654745176804160.000000,115878091324601856.000000,73114023008365584.000000,46131774774482032.000000,29107154525705404.000000,18365359099789264.000000,11587751278535672.000000,5419995997917001.000000,2535121360937176.500000,1185764694146576.500000,554623450356105.187500,259416663870493.437500,121338161242440.375000,56754043162845.437500,26545811538275.144531,12416378408957.724609,5807557385577.678711,2716386653043.026367,1270541926813.359375,594272338699.113525,277959049612.117371,130009319106.655060,60808731116.267113,28441625855.039997,13302671820.771370,6221826721.999210,2909977491.610728,1360979163.175919,636502338.443499,297666910.366592,139199240.396334,65089426.256322,30432655.286469,14226878.158529,6649650.823575,3107271.984848,1451485.294829,677715.011599,316236.711331,147439.018951,68662.072207,31926.163483,14813.421817,6853.316415,3157.936533,1447.044076,657.883310,295.758466,130.792475,56.416198,23.384457,9.042727,3.033933,0.664662,-0.165118,-0.377570,
3.000000,10938205916776497826779627520.000000,1481089488813082277889179648.000000,288433990309541746153881600.000000,79724372712055886904819712.000000,30712840007481513941663744.000000,15050036635622597709529088.000000,8418872390982114127904768.000000,5012908598140686169014272.000000,3070441868664982017671168.000000,1905498963877120706609152.000000,1190204373887077635325952.000000,745978529624466202296320.000000,468483740922037674180608.000000,294580978594329409880064.000000,185387179749026012594176.000000,116738452171202039382016.000000,73542714741879868489728.000000,46345822705144897208320.000000,29214169803336873672704.000000,18418907044122531463168.000000,11614559799320294457344.000000,7324799541542315360256.000000,4619888612030167908352.000000,2914077803033762201600.000000,1838220657379752280064.000000,1159619350905402163200.000000,731560389078126559232.000000,461528305679349710848.000000,291177066595837804544.000000,183706474076586606592.000000,115904016017935974400.000000,73127015683843244032.000000,46138286363732557824.000000,29110417983647174656.000000,18366994676990963712.000000,11588570998717528064.000000,7311784131330200576.000000,4613368843212426240.000000,2910811361552985088.000000,1836583977912056320.000000,1158799218725884416.000000,731149404179587968.000000,461322345537132032.000000,291073849554779904.000000,183654745860784992.000000,115878091579890688.000000,73114023101876896.000000,46131774807893560.000000,29107154537254440.000000,18365359103609796.000000,11587751279730844.000000,5419995998269718.000000,2535121361041270.500000,1185764694177296.750000,554623450365171.312500,259416663873169.031250,121338161243229.984375,56754043163078.453125,26545811538343.910156,12416378408978.019531,5807557385583.667969,2716386653044.794434,1270541926813.881348,594272338699.267578,277959049612.162903,130009319106.668503,60808731116.271088,28441625855.041176,13302671820.771717,6221826721.999313,2909977491.610758,1360979163.175928,636502338.443502,297666910.366593,139199240.396334,65089426.256322,30432655.286469,14226878.158529,6649650.823575,3107271.984848,1451485.294829,677715.011599,316236.711331,147439.018951,68662.072207,31926.163483,14813.421817,6853.316415,3157.936533,1447.044076,657.883310,295.758466,130.792475,56.416198,23.384457,9.042727,3.033933,0.664662,-0.165118,-0.377570,
4.000000,-15028998027611979497271721984.000000,-1248133191627992631384997888.000000,-107943449932834865080696832.000000,8903834823051386661371904.000000,16124067318720176303636480.000000,11722170183552849321918464.000000,7600530743818892571836416.000000,4799999654478293938208768.000000,3012620160705107117211648.000000,1889269150099411128287232.000000,1185531013355363629006848.000000,744605805557009400987648.000000,468074204650807710711808.000000,294457298134924177440768.000000,185349467932390070419456.000000,116726866080405921988608.000000,73539133896494239711232.000000,46344710776020451459072.000000,29213823241964989972480.000000,18418798713070325596160.000000,11614525858387098337280.000000,7324788888454654066688.000000,4619885263659381817344.000000,2914076749481212641280.000000,1838220325617570938880.000000,1159619246373770493952.000000,731560356129723121664.000000,461528295291842789376.000000,291177063320863178752.000000,183706473044170899456.000000,115904015692564905984.000000,73127015581348405248.000000,46138286331467399168.000000,29110417973499453440.000000,18366994673803253760.000000,11588570997717741568.000000,7311784131017260032.000000,4613368843114726400.000000,2910811361522583040.000000,1836583977902635264.000000,1158799218722980608.000000,731149404178699136.000000,461322345536862208.000000,291073849554698944.000000,183654745860760992.000000,115878091579883712.000000,73114023101874928.000000,46131774807893024.000000,29107154537254300.000000,18365359103609760.000000,11587751279730836.000000,5419995998269717.000000,2535121361041270.000000,1185764694177296.750000,554623450365171.312500,259416663873169.031250,121338161243229.984375,56754043163078.453125,26545811538343.910156,12416378408978.019531,5807557385583.667969,2716386653044.794434,1270541926813.881348,594272338699.267578,277959049612.162903,130009319106.668503,60808731116.271088,28441625855.041176,13302671820.771717,6221826721.999313,2909977491.610758,1360979163.175928,636502338.443502,297666910.366593,139199240.396334,65089426.256322,30432655.286469,14226878.158529,6649650.823575,3107271.984848,1451485.294829,677715.011599,316236.711331,147439.018951,68662.072207,31926.163483,14813.421817,6853.316415,3157.936533,1447.044076,657.883310,295.758466,130.792475,56.416198,23.384457,9.042727,3.033933,0.664662,-0.165118,-0.377570,
5.000000,18984507384689903937622376448.000000,1213335013858837046415589376.000000,150570961589971304683929600.000000,43261160012696126757011456.000000,21484245484521555771785216.000000,12659582048829508165828608.000000,7778791296362551263100928.000000,4836090967073412643553280.000000,3020283519931484966223872.000000,1890956848422113341603840.000000,1185913340010574513176576.000000,744694340446797768425472.000000,468095061498915985555456.000000,294462278110474078781440.000000,185350669641319398244352.000000,116727158487778093694976.000000,73539205515548670558208.000000,46344728408668619407360.000000,29213827600890703380480.000000,18418799794099616481280.000000,11614526127163870019584.000000,7324788955412673069056.000000,4619885280365559414784.000000,2914076753654307618816.000000,1838220326660889378816.000000,1159619246634772463616.000000,731560356195042983936.000000,461528295308193562624.000000,291177063324956229632.000000,183706473045195390976.000000,115904015692821233664.000000,73127015581412515840.000000,46138286331483422720.000000,29110417973503455232.000000,18366994673804255232.000000,11588570997717991424.000000,7311784131017322496.000000,4613368843114741760.000000,2910811361522586624.000000,1836583977902636288.000000,1158799218722980864.000000,731149404178699136.000000,461322345536862272.000000,291073849554698944.000000,183654745860760992.000000,115878091579883712.000000,73114023101874928.000000,46131774807893024.000000,29107154537254300.000000,18365359103609760.000000,11587751279730836.000000,5419995998269717.000000,2535121361041270.000000,1185764694177296.750000,554623450365171.312500,259416663873169.031250,121338161243229.984375,56754043163078.453125,26545811538343.910156,12416378408978.019531,5807557385583.667969,2716386653044.794434,1270541926813.881348,594272338699.267578,277959049612.162903,130009319106.668503,60808731116.271088,28441625855.041176,13302671820.771717,6221826721.999313,2909977491.610758,1360979163.175928,636502338.443502,297666910.366593,139199240.396334,65089426.256322,30432655.286469,14226878.158529,6649650.823575,3107271.984848,1451485.294829,677715.011599,316236.711331,147439.018951,68662.072207,31926.163483,14813.421817,6853.316415,3157.936533,1447.044076,657.883310,295.758466,130.792475,56.416198,23.384457,9.042727,3.033933,0.664662,-0.165118,-0.377570,
6.000000,-21493017411760489107512360960.000000,-783227466711398134103146496.000000,-131588673932034337406976.000000,28423000322049208647417856.000000,19735928045247120040525824.000000,12425644874759883718656000.000000,7744440665245746695503872.000000,4830684837056859814756352.000000,3019386803903671180460032.000000,1890802001843195943583744.000000,1185885756629740561629184.000000,744689306785241314099200.000000,468094125422391509123072.000000,294462101443020297601024.000000,185350635909196682362880.000000,116727151987989369847808.000000,73539204254063684222976.000000,46344728162444511281152.000000,29213827552615669432320.000000,18418799784601344540672.000000,11614526125289875963904.000000,7324788955042137767936.000000,4619885280292172201984.000000,2914076753639753908224.000000,1838220326658000289792.000000,1159619246634198499328.000000,731560356194928689152.000000,461528295308170625024.000000,291177063324951576576.000000,183706473045194407936.000000,115904015692821037056.000000,73127015581412483072.000000,46138286331483414528.000000,29110417973503455232.000000,18366994673804255232.000000,11588570997717991424.000000,7311784131017322496.000000,4613368843114741760.000000,2910811361522586624.000000,1836583977902636288.000000,1158799218722980864.000000,731149404178699136.000000,461322345536862272.000000,291073849554698944.000000,183654745860760992.000000,115878091579883712.000000,73114023101874928.000000,46131774807893024.000000,29107154537254300.000000,18365359103609760.000000,11587751279730836.000000,5419995998269717.000000,2535121361041270.000000,1185764694177296.750000,554623450365171.312500,259416663873169.031250,121338161243229.984375,56754043163078.453125,26545811538343.910156,12416378408978.019531,5807557385583.667969,2716386653044.794434,1270541926813.881348,594272338699.267578,277959049612.162903,130009319106.668503,60808731116.271088,28441625855.041176,13302671820.771717,6221826721.999313,2909977491.610758,1360979163.175928,636502338.443502,297666910.366593,139199240.396334,65089426.256322,30432655.286469,14226878.158529,6649650.823575,3107271.984848,1451485.294829,677715.011599,316236.711331,147439.018951,68662.072207,31926.163483,14813.421817,6853.316415,3157.936533,1447.044076,657.883310,295.758466,130.792475,56.416198,23.384457,9.042727,3.033933,0.664662,-0.165118,-0.377570,
7.000000,23797861664819895104880771072.000000,725529142934382020105601024.000000,81251863911305102122549248.000000,34336999459411478349611008.000000,20260807620678998166601728.000000,12479279276456427560894464.000000,7750513374121848068898816.000000,4831426971858356349698048.000000,3019482889134589100425216.000000,1890815003788542323195904.000000,1185887576978687944294400.000000,744689568475721758670848.000000,468094163827026326192128.000000,294462107170953536471040.000000,185350636774411133255680.000000,116727152119993092538368.000000,73539204274362253312000.000000,46344728165585290002432.000000,29213827553104029024256.000000,18418799784677576015872.000000,11614526125301812953088.000000,7324788955044010524672.000000,4619885280292465803264.000000,2914076753639799521280.000000,1838220326658007105536.000000,1159619246634199285760.000000,731560356194928689152.000000,461528295308170625024.000000,291177063324951576576.000000,183706473045194407936.000000,115904015692821037056.000000,73127015581412483072.000000,46138286331483414528.000000,29110417973503455232.000000,18366994673804255232.000000,11588570997717991424.000000,7311784131017322496.000000,4613368843114741760.000000,2910811361522586624.000000,1836583977902636288.000000,1158799218722980864.000000,731149404178699136.000000,461322345536862272.000000,291073849554698944.000000,183654745860760992.000000,115878091579883712.000000,73114023101874928.000000,46131774807893024.000000,29107154537254300.000000,18365359103609760.000000,11587751279730836.000000,5419995998269717.000000,2535121361041270.000000,1185764694177296.750000,554623450365171.312500,259416663873169.031250,121338161243229.984375,56754043163078.453125,26545811538343.910156,12416378408978.019531,5807557385583.667969,2716386653044.794434,1270541926813.881348,594272338699.267578,277959049612.162903,130009319106.668503,60808731116.271088,28441625855.041176,13302671820.771717,6221826721.999313,2909977491.610758,1360979163.175928,636502338.443502,297666910.366593,139199240.396334,65089426.256322,30432655.286469,14226878.158529,6649650.823575,3107271.984848,1451485.294829,677715.011599,316236.711331,147439.018951,68662.072207,31926.163483,14813.421817,6853.316415,3157.936533,1447.044076,657.883310,295.758466,130.792475,56.416198,23.384457,9.042727,3.033933,0.664662,-0.165118,-0.377570,
8.000000,-24880894839158503018281828352.000000,-360850895594578926653931520.000000,39588980099174661789581312.000000,32110204056118376951447552.000000,20112301637708795021885440.000000,12467710952235694192328704.000000,7749504704202658302394368.000000,4831331346348418216755200.000000,3019473232407227785019392.000000,1890813980404994583560192.000000,1185887464416361278603264.000000,744689555732663044669440.000000,468094162351587619504128.000000,294462106997087925174272.000000,185350636753637685067776.000000,116727152117483925667840.000000,73539204274056547270656.000000,46344728165547784536064.000000,29213827553099390124032.000000,18418799784676993007616.000000,11614526125301735358464.000000,7324788955044000038912.000000,4619885280292464230400.000000,2914076753639799521280.000000,1838220326658007105536.000000,1159619246634199285760.000000,731560356194928689152.000000,461528295308170625024.000000,291177063324951576576.000000,183706473045194407936.000000,115904015692821037056.000000,73127015581412483072.000000,46138286331483414528.000000,29110417973503455232.000000,18366994673804255232.000000,11588570997717991424.000000,7311784131017322496.000000,4613368843114741760.000000,2910811361522586624.000000,1836583977902636288.000000,1158799218722980864.000000,731149404178699136.000000,461322345536862272.000000,291073849554698944.000000,183654745860760992.000000,115878091579883712.000000,73114023101874928.000000,46131774807893024.000000,29107154537254300.000000,18365359103609760.000000,11587751279730836.000000,5419995998269717.000000,2535121361041270.000000,1185764694177296.750000,554623450365171.312500,259416663873169.031250,121338161243229.984375,56754043163078.453125,26545811538343.910156,12416378408978.019531,5807557385583.667969,2716386653044.794434,1270541926813.881348,594272338699.267578,277959049612.162903,130009319106.668503,60808731116.271088,28441625855.041176,13302671820.771717,6221826721.999313,2909977491.610758,1360979163.175928,636502338.443502,297666910.366593,139199240.396334,65089426.256322,30432655.286469,14226878.158529,6649650.823575,3107271.984848,1451485.294829,677715.011599,316236.711331,147439.018951,68662.072207,31926.163483,14813.421817,6853.316415,3157.936533,1447.044076,657.883310,295.758466,130.792475,56.416198,23.384457,9.042727,3.033933,0.664662,-0.165118,-0.377570,
