gamma,0.100000,0.125893,0.158489,0.199526,0.251189,0.316228,0.398107,0.501187,0.630957,0.794328,1.000000,1.258925,1.584893,1.995262,2.511886,3.162278,3.981072,5.011872,6.309573,7.943282,10.000000,12.589254,15.848932,19.952623,25.118864,31.622777,39.810717,50.118723,63.095734,79.432823,100.000000,125.892541,158.489319,199.526231,251.188643,316.227766,398.107171,501.187234,630.957344,794.328235,1000.000000,1258.925412,1584.893192,1995.262315,2511.886432,3162.277660,3981.071706,5011.872336,6309.573445,7943.282347,10000.000000,12589.254118,15848.931925,19952.623150,25118.864315,31622.776602,39810.717055,50118.723363,63095.734448,79432.823472,100000.000000,125892.541179,158489.319246,199526.231497,251188.643151,316227.766017,398107.170553,501187.233627,630957.344480,794328.234724,1000000.000000,1258925.411794,1584893.192461,1995262.314969,2511886.431510,3162277.660168,3981071.705535,5011872.336273,6309573.444802,7943282.347243,10000000.000000,12589254.117942,15848931.924611,19952623.149689,25118864.315096,31622776.601684,39810717.055350,50118723.362727,63095734.448019,79432823.472428,100000000.000000,125892541.179417,158489319.246111,199526231.496888,251188643.150958,316227766.016838,398107170.553497,501187233.627271,630957344.480194,794328234.724282,
-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-355031619874543362673475584.000000,-319792649593248474959183872.000000,-270306850932922912941801472.000000,-216564794729340098228256768.000000,-165925674014979484920315904.000000,-122513113059371760733913088.000000,-87752641309127136635781120.000000,-61314939948151562548805632.000000,-41987666807191954910085120.000000,-28287749048024563619725312.000000,-18809132223259170371010560.000000,-12375205662395509365538816.000000,-8073426650686844995371008.000000,-5231416903774250498785280.000000,-3371536838734314853105664.000000,-2163507603764976281452544.000000,-1383538777277957515771904.000000,-882329832430404982800384.000000,-561462029082166120415232.000000,-356659308481065936486400.000000,-226248173000411976826880.000000,-143363334115986763677696.000000,-90763375161841010343936.000000,-57422319177217475608576.000000,-36308676861789906927616.000000,-22948223325973384265728.000000,-14498928114591401508864.000000,-9158030724417341882368.000000,-5783256472519728693248.000000,-3651460969940299284480.000000,-2305156304554988142592.000000,-1455077201256476573696.000000,-918403468894120312832.000000,-579629748167770112000.000000,-365800020565968420864.000000,-230843497993036857344.000000,-145672094683542732800.000000,-91922749842304024576.000000,-58004282297318801408.000000,-36600708092742844416.000000,-23094728696038416384.000000,-14572411754817857536.000000,-9194882509205557248.000000,-5801735169744549888.000000,-3660725863484655104.000000,-2309801187374848000.000000,-1457405729318243584.000000,-919570725257355904.000000,-580214852877183232.000000,-366093303700870848.000000,-230990502139677728.000000,-115769466875531552.000000,-58022099533109560.000000,-29079859940223064.000000,-14574396667422262.000000,-7304460968064966.000000,-3660875368212483.000000,-1834766182974645.500000,-919549891055000.000000,-460859310440361.125000,-230972121264109.281250,-115757308458457.375000,-58014204804148.195313,-29074789810895.750000,-14571162243442.222656,-7302406096008.348633,-3659573222861.151367,-1833942351922.074219,-919029199875.816895,-460530422628.668823,-230764466198.410858,-115626230882.129471,-57931478115.822853,-29022583910.037380,-14538219007.985718,-7281618910.790565,-3646456834.801364,-1825666247.254099,-913807241.959073,-457235554.539670,-228685530.890003,-114314505.771833,-57103833.290656,-28500374.440049,-14208726.753651,-7073723.212083,-3515283.460728,-1742901.421154,-861586.158177,-424286.274652,-207895.939341,-101197.159734,-48827.347245,-23278.264694,-10913.798220,-4994.763840,-2203.548771,-915.252782,-339.375170,-94.793416,0.000000,
2.000000,-1025563934674693118528323584.000000,-817345320496500310737420288.000000,-614720612712017760845037568.000000,-441377436466589680852271104.000000,-305634469300524909762445312.000000,-205867483263458002453135360.000000,-135843557839126352652926976.000000,-88309734015087812091576320.000000,-56806064313754499262971904.000000,-36276333089233016226578432.000000,-23053392084358587081555968.000000,-14603828737621960794570752.000000,-9232685589644624439279616.000000,-5829894250549784633933824.000000,-3678647281497513268346880.000000,-2320344491493340326395904.000000,-1463325575260595527090176.000000,-922794948893800151384064.000000,-581934345537397456896000.000000,-366996539119582161403904.000000,-231459675405274388103168.000000,-145987421239055436742656.000000,-92083322746140884992000.000000,-58085728879048398995456.000000,-36641887284291109388288.000000,-23115492780073677750272.000000,-14582857304775275315200.000000,-9200126069518898298880.000000,-5804362026107652800512.000000,-3662039116598910910464.000000,-2310456270559060688896.000000,-1457731682790078152704.000000,-919732433505129463808.000000,-580294789623548018688.000000,-366132641190355664896.000000,-231009749359353233408.000000,-145755123944023113728.000000,-91964174706343215104.000000,-58024923894408224768.000000,-36610977202687107072.000000,-23099827179886473216.000000,-14574936523447951360.000000,-9196128600495046656.000000,-5802347511486086144.000000,-3661025069499842560.000000,-2309946290509454336.000000,-1457475389050209280.000000,-919603704208364288.000000,-580230161358197376.000000,-366100206207613696.000000,-230993475789785152.000000,-115770650705636176.000000,-58022570822926352.000000,-29080047563114396.000000,-14574471360880238.000000,-7304490703760888.000000,-3660887206045525.500000,-1834770895617868.500000,-919551767149691.750000,-460860057305632.625000,-230972418585687.781250,-115757426818851.796875,-58014251921526.820313,-29074808567284.835938,-14571169709804.234375,-7302409068074.068359,-3659574405888.080078,-1833942822806.481201,-919029387294.621094,-460530497219.559875,-230764495882.615082,-115626242694.129730,-57931482815.511841,-29022585779.637909,-14538219751.596062,-7281619206.481016,-3646456952.344476,-1825666293.962032,-913807260.510366,-457235561.903315,-228685533.810637,-114314506.929114,-57103833.748656,-28500374.621022,-14208726.825019,-7073723.240157,-3515283.471736,-1742901.425452,-861586.159847,-424286.275296,-207895.939587,-101197.159827,-48827.347279,-23278.264707,-10913.798225,-4994.763842,-2203.548771,-915.252782,-339.375170,-94.793416,0.000000,
3.000000,-1722869128032999997337239552.000000,-1244438037963253290161405952.000000,-857251141962202328864915456.000000,-570546724404482691051814912.000000,-370824961316200239824109568.000000,-237329080377969914744406016.000000,-150477155161059046664962048.000000,-94913484331785654269640704.000000,-59713651047788581457231872.000000,-37531208882166100343652352.000000,-23586313271452620151586816.000000,-14827229534456095740788736.000000,-9325363616019630641905664.000000,-5868021773536831148654592.000000,-3694228288062772605878272.000000,-2326677798658628403593216.000000,-1465888943522823488405504.000000,-923828924855554955804672.000000,-582350281812309641789440.000000,-367163493201121132937216.000000,-231526572776975969026048.000000,-146014188946092938231808.000000,-92094021168897164574720.000000,-58090000819835874836480.000000,-36643591783205620940800.000000,-23116172430762150199296.000000,-14583128154777277431808.000000,-9200233951629758431232.000000,-5804404975710982111232.000000,-3662056207240914272256.000000,-2310463067855355904000.000000,-1457734384693672411136.000000,-919733506810680836096.000000,-580295215658920509440.000000,-366132810143983271936.000000,-231009816285804855296.000000,-145755150417934155776.000000,-91964185160184463360.000000,-58024928013252820992.000000,-36610978821011673088.000000,-23099827813500166144.000000,-14574936770414524416.000000,-9196128696208370688.000000,-5802347548310452224.000000,-3661025083535278592.000000,-2309946295794706944.000000,-1457475391009540864.000000,-919603704920114816.000000,-580230161610036352.000000,-366100206293784896.000000,-230993475818107168.000000,-115770650714592368.000000,-58022570825758536.000000,-29080047564010004.000000,-14574471361163454.000000,-7304490703850449.000000,-3660887206073845.500000,-1834770895626823.750000,-919551767152523.375000,-460860057306528.062500,-230972418585970.843750,-115757426818941.296875,-58014251921555.117188,-29074808567293.777344,-14571169709807.058594,-7302409068074.958984,-3659574405888.361816,-1833942822806.570313,-919029387294.649170,-460530497219.568726,-230764495882.617889,-115626242694.130630,-57931482815.512123,-29022585779.638000,-14538219751.596088,-7281619206.481026,-3646456952.344479,-1825666293.962033,-913807260.510367,-457235561.903315,-228685533.810637,-114314506.929114,-57103833.748656,-28500374.621022,-14208726.825019,-7073723.240157,-3515283.471736,-1742901.425452,-861586.159847,-424286.275296,-207895.939587,-101197.159827,-48827.347279,-23278.264707,-10913.798225,-4994.763842,-2203.548771,-915.252782,-339.375170,-94.793416,0.000000,
4.000000,-2253114874392569594878361600.000000,-1513027417122041741908639744.000000,-982582917091782805545811968.000000,-625088525308276977627561984.000000,-393207246556606879322079232.000000,-246075603342890517032599552.000000,-153759687314964286357372928.000000,-96105203453886962300092416.000000,-60134750393070026766680064.000000,-37676772844773630254514176.000000,-23635745452641514596335616.000000,-14843777736402882158133248.000000,-9330840049361429326725120.000000,-5869817500234216848228352.000000,-3694812777552596525121536.000000,-2326866923882159812902912.000000,-1465949851393972934541312.000000,-923848466464638026907648.000000,-582356532653201521901568.000000,-367165487860598091808768.000000,-231527208046425467256832.000000,-146014390954254741274624.000000,-92094085323666267045888.000000,-58090021173211430912000.000000,-36643598234783513051136.000000,-23116174474249674686464.000000,-14583128801610018324480.000000,-9200234156249810206720.000000,-5804405040402713804800.000000,-3662056227681264467968.000000,-2310463074309631377408.000000,-1457734386730207543296.000000,-919733507452733095936.000000,-580295215861134852096.000000,-366132810207592841216.000000,-231009816305784094720.000000,-145755150424197742592.000000,-91964185162143531008.000000,-58024928013863763968.000000,-36610978821201502208.000000,-23099827813558874112.000000,-14574936770432577536.000000,-9196128696213881856.000000,-5802347548312119296.000000,-3661025083535777792.000000,-2309946295794854400.000000,-1457475391009583616.000000,-919603704920126976.000000,-580230161610039808.000000,-366100206293785856.000000,-230993475818107424.000000,-115770650714592416.000000,-58022570825758544.000000,-29080047564010004.000000,-14574471361163454.000000,-7304490703850449.000000,-3660887206073846.000000,-1834770895626823.750000,-919551767152523.375000,-460860057306528.062500,-230972418585970.843750,-115757426818941.296875,-58014251921555.117188,-29074808567293.777344,-14571169709807.058594,-7302409068074.958984,-3659574405888.361816,-1833942822806.570313,-919029387294.649170,-460530497219.568726,-230764495882.617889,-115626242694.130630,-57931482815.512123,-29022585779.638000,-14538219751.596088,-7281619206.481026,-3646456952.344479,-1825666293.962033,-913807260.510367,-457235561.903315,-228685533.810637,-114314506.929114,-57103833.748656,-28500374.621022,-14208726.825019,-7073723.240157,-3515283.471736,-1742901.425452,-861586.159847,-424286.275296,-207895.939587,-101197.159827,-48827.347279,-23278.264707,-10913.798225,-4994.763842,-2203.548771,-915.252782,-339.375170,-94.793416,0.000000,
5.000000,-2583527305883055707719204864.000000,-1651696367737933623115907072.000000,-1035839867872958328717967360.000000,-644052030971346059085742080.000000,-399542314898964320708722688.000000,-248082119699420923962589184.000000,-154367784843534988688228352.000000,-96282931122612119216848896.000000,-60185178531878502125273088.000000,-37690740958050462440882176.000000,-23639539867442189898350592.000000,-14844792424194699262164992.000000,-9331107989035928281677824.000000,-5869887539697591749967872.000000,-3694830937957775668412416.000000,-2326871602201975102373888.000000,-1465951050344276175093760.000000,-923848772457583991586816.000000,-582356610489303816994816.000000,-367165507607396423303168.000000,-231527213045447491846144.000000,-146014392217607711227904.000000,-92094085642493232152576.000000,-58090021253579471323136.000000,-36643598255022598520832.000000,-23116174479342235025408.000000,-14583128802890459643904.000000,-9200234156571534295040.000000,-5804405040483495051264.000000,-3662056227701533966336.000000,-2310463074314713563136.000000,-1457734386731481038848.000000,-919733507453051994112.000000,-580295215861214740480.000000,-366132810207612829696.000000,-231009816305789108224.000000,-145755150424198987776.000000,-91964185162143842304.000000,-58024928013863837696.000000,-36610978821201514496.000000,-23099827813558878208.000000,-14574936770432577536.000000,-9196128696213881856.000000,-5802347548312119296.000000,-3661025083535777792.000000,-2309946295794854400.000000,-1457475391009583616.000000,-919603704920126976.000000,-580230161610039808.000000,-366100206293785856.000000,-230993475818107424.000000,-115770650714592416.000000,-58022570825758544.000000,-29080047564010004.000000,-14574471361163454.000000,-7304490703850449.000000,-3660887206073846.000000,-1834770895626823.750000,-919551767152523.375000,-460860057306528.062500,-230972418585970.843750,-115757426818941.296875,-58014251921555.117188,-29074808567293.777344,-14571169709807.058594,-7302409068074.958984,-3659574405888.361816,-1833942822806.570313,-919029387294.649170,-460530497219.568726,-230764495882.617889,-115626242694.130630,-57931482815.512123,-29022585779.638000,-14538219751.596088,-7281619206.481026,-3646456952.344479,-1825666293.962033,-913807260.510367,-457235561.903315,-228685533.810637,-114314506.929114,-57103833.748656,-28500374.621022,-14208726.825019,-7073723.240157,-3515283.471736,-1742901.425452,-861586.159847,-424286.275296,-207895.939587,-101197.159827,-48827.347279,-23278.264707,-10913.798225,-4994.763842,-2203.548771,-915.252782,-339.375170,-94.793416,0.000000,
6.000000,-2762824310890540387782361088.000000,-1714151638355368542874894336.000000,-1055612093440166843473985536.000000,-649820269592408338905169920.000000,-401112743747411285104394240.000000,-248485650370490468489232384.000000,-154466617790367043512434688.000000,-96306200173632061957996544.000000,-60190482874021334466166784.000000,-37691918773420610528739328.000000,-23639795894391162382843904.000000,-14844847130992587239849984.000000,-9331119518293550360952832.000000,-5869889942672757389000704.000000,-3694831434369156215996416.000000,-2326871704025688319197184.000000,-1465951071112003734994944.000000,-923848776674125050544128.000000,-582356611342296670011392.000000,-367165507779452343418880.000000,-231527213080071504920576.000000,-146014392224562169249792.000000,-92094085643887922118656.000000,-58090021253858828746752.000000,-36643598255078491815936.000000,-23116174479353408651264.000000,-14583128802892693110784.000000,-9200234156571979939840.000000,-5804405040483585228800.000000,-3662056227701552840704.000000,-2310463074314717757440.000000,-1457734386731481825280.000000,-919733507453052125184.000000,-580295215861214740480.000000,-366132810207612829696.000000,-231009816305789108224.000000,-145755150424198987776.000000,-91964185162143842304.000000,-58024928013863837696.000000,-36610978821201514496.000000,-23099827813558878208.000000,-14574936770432577536.000000,-9196128696213881856.000000,-5802347548312119296.000000,-3661025083535777792.000000,-2309946295794854400.000000,-1457475391009583616.000000,-919603704920126976.000000,-580230161610039808.000000,-366100206293785856.000000,-230993475818107424.000000,-115770650714592416.000000,-58022570825758544.000000,-29080047564010004.000000,-14574471361163454.000000,-7304490703850449.000000,-3660887206073846.000000,-1834770895626823.750000,-919551767152523.375000,-460860057306528.062500,-230972418585970.843750,-115757426818941.296875,-58014251921555.117188,-29074808567293.777344,-14571169709807.058594,-7302409068074.958984,-3659574405888.361816,-1833942822806.570313,-919029387294.649170,-460530497219.568726,-230764495882.617889,-115626242694.130630,-57931482815.512123,-29022585779.638000,-14538219751.596088,-7281619206.481026,-3646456952.344479,-1825666293.962033,-913807260.510367,-457235561.903315,-228685533.810637,-114314506.929114,-57103833.748656,-28500374.621022,-14208726.825019,-7073723.240157,-3515283.471736,-1742901.425452,-861586.159847,-424286.275296,-207895.939587,-101197.159827,-48827.347279,-23278.264707,-10913.798225,-4994.763842,-2203.548771,-915.252782,-339.375170,-94.793416,0.000000,
7.000000,-2850767960813773277106274304.000000,-1739619739010009394749374464.000000,-1062267930945468471663656960.000000,-651413128280857926189449216.000000,-401466540544435493896454144.000000,-248559468682227916415696896.000000,-154481239686523930328170496.000000,-96308975021000557227671552.000000,-60190991317162126481555456.000000,-37692009314215267863101440.000000,-23639811648587076787503104.000000,-14844849821502376540897280.000000,-9331119970922711824203776.000000,-5869890017905523038355456.000000,-3694831446753387860721664.000000,-2326871706048555638587392.000000,-1465951071440382707367936.000000,-923848776727168567738368.000000,-582356611350831038464000.000000,-367165507780821162917888.000000,-231527213080290514698240.000000,-146014392224597132967936.000000,-92094085643893508931584.000000,-58090021253859709550592.000000,-36643598255078630227968.000000,-23116174479353429622784.000000,-14583128802892695207936.000000,-9200234156571979939840.000000,-5804405040483585228800.000000,-3662056227701552840704.000000,-2310463074314717757440.000000,-1457734386731481825280.000000,-919733507453052125184.000000,-580295215861214740480.000000,-366132810207612829696.000000,-231009816305789108224.000000,-145755150424198987776.000000,-91964185162143842304.000000,-58024928013863837696.000000,-36610978821201514496.000000,-23099827813558878208.000000,-14574936770432577536.000000,-9196128696213881856.000000,-5802347548312119296.000000,-3661025083535777792.000000,-2309946295794854400.000000,-1457475391009583616.000000,-919603704920126976.000000,-580230161610039808.000000,-366100206293785856.000000,-230993475818107424.000000,-115770650714592416.000000,-58022570825758544.000000,-29080047564010004.000000,-14574471361163454.000000,-7304490703850449.000000,-3660887206073846.000000,-1834770895626823.750000,-919551767152523.375000,-460860057306528.062500,-230972418585970.843750,-115757426818941.296875,-58014251921555.117188,-29074808567293.777344,-14571169709807.058594,-7302409068074.958984,-3659574405888.361816,-1833942822806.570313,-919029387294.649170,-460530497219.568726,-230764495882.617889,-115626242694.130630,-57931482815.512123,-29022585779.638000,-14538219751.596088,-7281619206.481026,-3646456952.344479,-1825666293.962033,-913807260.510367,-457235561.903315,-228685533.810637,-114314506.929114,-57103833.748656,-28500374.621022,-14208726.825019,-7073723.240157,-3515283.471736,-1742901.425452,-861586.159847,-424286.275296,-207895.939587,-101197.159827,-48827.347279,-23278.264707,-10913.798225,-4994.763842,-2203.548771,-915.252782,-339.375170,-94.793416,0.000000,
8.000000,-2890734781247069584906780672.000000,-1749257356891861202254168064.000000,-1064349974202199584794476544.000000,-651822352408058832351133696.000000,-401540769208719997593976832.000000,-248572054917154365694279680.000000,-154483257356947649883799552.000000,-96309283831024854925049856.000000,-60191036820925659215822848.000000,-37692015815061557882126336.000000,-23639812554316523266637824.000000,-14844849945161745634951168.000000,-9331119987532703272534016.000000,-5869890020107535591145472.000000,-3694831447042260918599680.000000,-2326871706086133649637376.000000,-1465951071445238167896064.000000,-923848776727792545955840.000000,-582356611350910696685568.000000,-367165507780831229247488.000000,-231527213080291756212224.000000,-146014392224597283962880.000000,-92094085643893525708800.000000,-58090021253859709550592.000000,-36643598255078630227968.000000,-23116174479353429622784.000000,-14583128802892695207936.000000,-9200234156571979939840.000000,-5804405040483585228800.000000,-3662056227701552840704.000000,-2310463074314717757440.000000,-1457734386731481825280.000000,-919733507453052125184.000000,-580295215861214740480.000000,-366132810207612829696.000000,-231009816305789108224.000000,-145755150424198987776.000000,-91964185162143842304.000000,-58024928013863837696.000000,-36610978821201514496.000000,-23099827813558878208.000000,-14574936770432577536.000000,-9196128696213881856.000000,-5802347548312119296.000000,-3661025083535777792.000000,-2309946295794854400.000000,-1457475391009583616.000000,-919603704920126976.000000,-580230161610039808.000000,-366100206293785856.000000,-230993475818107424.000000,-115770650714592416.000000,-58022570825758544.000000,-29080047564010004.000000,-14574471361163454.000000,-7304490703850449.000000,-3660887206073846.000000,-1834770895626823.750000,-919551767152523.375000,-460860057306528.062500,-230972418585970.843750,-115757426818941.296875,-58014251921555.117188,-29074808567293.777344,-14571169709807.058594,-7302409068074.958984,-3659574405888.361816,-1833942822806.570313,-919029387294.649170,-460530497219.568726,-230764495882.617889,-115626242694.130630,-57931482815.512123,-29022585779.638000,-14538219751.596088,-7281619206.481026,-3646456952.344479,-1825666293.962033,-913807260.510367,-457235561.903315,-228685533.810637,-114314506.929114,-57103833.748656,-28500374.621022,-14208726.825019,-7073723.240157,-3515283.471736,-1742901.425452,-861586.159847,-424286.275296,-207895.939587,-101197.159827,-48827.347279,-23278.264707,-10913.798225,-4994.763842,-2203.548771,-915.252782,-339.375170,-94.793416,0.000000,
